position COMBINED_rate(cM/Mb) Genetic_Map(cM)
89226236 0.4391718623 96.3167423524
89226499 0.4393397397 96.3168578546
89226745 0.4394580924 96.3169659321
89227564 0.4394974068 96.3173258483
89236520 0.4438911081 96.3212619871
89237769 0.4475447329 96.3218164071
89237969 0.4448489835 96.3219059160
89238392 0.4465690261 96.3220940872
89242090 3.1711138839 96.3237454994
89242284 5.3339246683 96.3243606955
89248690 0.3887615295 96.3585298169
89250019 0.3862068212 96.3590464810
89251445 0.4056658922 96.3595972119
89252501 0.4255714700 96.3600255951
89252589 0.4401636674 96.3600630454
89252637 0.4516736737 96.3600841733
89253110 0.4617186728 96.3602978149
89253208 0.4828749619 96.3603430633
89253298 0.5149374425 96.3603865221
89253599 0.8151585838 96.3605415183
89254557 0.7706398820 96.3613224402
89255136 0.7751919671 96.3617686407
89255575 0.7770227870 96.3621089499
89255669 0.7779876158 96.3621819901
89255975 0.7819786565 96.3624200543
89256622 1.4400687398 96.3629259945
89257106 4.2351769500 96.3636229878
89258224 4.2369342598 96.3683579156
89258814 4.2367587933 96.3708577068
89259166 4.2367587933 96.3723490459
89259489 3.9446832473 96.3737175190
89259556 3.6963282621 96.3739818128
89259735 0.4447111000 96.3746434555
89260479 0.4379098898 96.3749743206
89260929 0.4376705680 96.3751713800
89261306 0.4373113004 96.3753363818
89261633 0.4369997262 96.3754793826
89262309 0.4357415639 96.3757747944
89263410 0.4357167796 96.3762545459
89264356 0.4419111657 96.3766667340
89264565 0.4505133981 96.3767590934
89264846 0.4660405684 96.3768856877
89265836 0.5203995691 96.3773470678
89268506 0.5009863756 96.3787365347
89269661 0.5312516929 96.3793151740
89270235 0.5338657489 96.3796201124
89271561 0.5371682358 96.3803280184
89273050 0.5414636661 96.3811278619
89274995 0.5536864348 96.3821810087
89275240 0.5653514236 96.3823166619
89275742 0.5669006678 96.3826004683
89279054 0.5776619752 96.3844780433
89280975 0.6720429145 96.3855877320
89283939 0.7078388327 96.3875796672
89284261 0.7001237695 96.3878075913
89284396 0.6728128291 96.3879021080
89284535 0.6739422018 96.3879956290
89285721 0.6662860287 96.3887949244
89286586 0.6374614833 96.3893712619
89287309 0.6084477964 96.3898321465
89287857 0.5895003752 96.3901655759
89290689 0.5920120044 96.3918350410
89290709 0.5924061304 96.3918468812
89290806 0.5955155223 96.3919043446
89290923 0.5873363712 96.3919740199
89292764 0.6903718758 96.3930553062
89293881 2.2866395025 96.3938264516
89294063 2.2174086822 96.3942426199
89294211 1.5822800613 96.3945707964
89294338 0.9775499529 96.3947717460
89298243 0.9782806487 96.3985890786
89299134 1.0946617957 96.3994607266
89299250 1.6113141690 96.3995877074
89299285 2.2873727334 96.3996441034
89300085 2.2874528212 96.4014740016
89304875 2.1166582060 96.4124309006
89305185 1.1520450528 96.4130870646
89306720 1.1496451597 96.4148554538
89307456 1.1442231355 96.4157015926
89309807 1.1451661938 96.4183916612
89310446 1.1251518685 96.4191234224
89310596 0.9387239899 96.4192921952
89310738 0.3915344701 96.4194254940
89312264 0.3336061586 96.4200229756
89313071 0.3171853442 96.4202921958
89313271 0.3022396350 96.4203556328
89314678 0.2896876070 96.4207808840
89315725 0.2891305061 96.4210841869
89315764 0.2803346362 96.4210954630
89317076 0.2792647047 96.4214632621
89317177 0.2786550802 96.4214914678
89318784 0.2619827987 96.4219392665
89322158 0.3574904072 96.4228231965
89322341 0.4825267231 96.4228886172
89323970 0.5346792904 96.4236746533
89324040 0.5750172007 96.4237120808
89324717 0.5912654874 96.4241013675
89325550 0.6485754786 96.4245938916
89326201 0.6530577357 96.4250161142
89326322 0.6513520056 96.4250951342
89326418 0.6310808208 96.4251576640
89327145 0.6284284144 96.4256164598
89327279 0.6281112410 96.4257006692
89328156 0.6252300898 96.4262515227
89328455 0.6253048348 96.4264384665
89329074 0.6272884494 96.4268255302
89329303 0.6262200795 96.4269691793
89329362 0.6302946558 96.4270061263
89331162 0.6482019204 96.4281406566
89331679 0.6704993859 96.4284757770
89331824 0.7133684427 96.4285729995
89332156 0.7135100062 96.4288098378
89332356 2.6927431467 96.4289525398
89332802 0.7119638672 96.4301535032
89338728 0.7136794453 96.4343726011
89339771 0.6888612987 96.4351169688
89341868 0.6041676894 96.4365615109
89342652 0.5631454286 96.4370351784
89342739 0.5354645221 96.4370841720
89343341 0.5347443489 96.4374065217
89344135 0.5315931818 96.4378311087
89344765 0.5297249256 96.4381660124
89345080 0.5285746537 96.4383328757
89345189 0.5262970456 96.4383904904
89345849 0.5259437758 96.4387378464
89346215 0.5258767536 96.4389303418
89346908 0.5264491274 96.4392947744
89347116 0.5272946369 96.4394042759
89347471 0.5271962850 96.4395914654
89347501 0.5263402293 96.4396072813
89348187 0.5259868422 96.4399683507
89349605 0.6041532114 96.4407142001
89350826 0.9632341069 96.4414518711
89351957 0.9891974647 96.4425412889
89352718 1.0028441745 96.4432940682
89353007 0.9580763176 96.4435838902
89355202 0.5225655627 96.4456868677
89361082 0.5176414042 96.4487595532
89362186 0.5143384018 96.4493310293
89362450 0.5115197108 96.4494668146
89362455 0.5098346156 96.4494693722
89362590 0.5081653492 96.4495381999
89363009 0.5069043205 96.4497511212
89363941 0.5058064965 96.4502235560
89364517 0.5308390053 96.4505149006
89364833 0.9701914241 96.4506826457
89365261 3.8103663250 96.4510978876
89366808 3.5421852498 96.4569925243
89367228 3.5421923217 96.4584802421
89367509 3.5422952430 96.4594755982
89367866 13.7537654574 96.4607401976
89370158 4.6916023366 96.4922638280
89372090 4.7506373474 96.5013280037
89374290 4.7492454683 96.5117794059
89374423 5.6635805399 96.5124110555
89374453 6.7045631027 96.5125809629
89374508 6.7097082707 96.5129497139
89375409 9.2209820230 96.5189951611
89375761 10.8760582918 96.5222409467
89376215 10.9656357343 96.5271786772
89376301 10.9921854712 96.5281217219
89376316 11.0018024963 96.5282866047
89376370 11.0059749928 96.5288807020
89376423 11.0108191331 96.5294640187
89376944 11.0074435117 96.5352006554
89377041 10.9785497118 96.5362683774
89379244 11.0945998692 96.5604541225
89379539 11.0970666174 96.5637270294
89380421 11.1051400800 96.5735146422
89381597 11.1058558615 96.5865742869
89382660 11.1058558615 96.5983798117
89383083 11.1052378133 96.6030775887
89383614 11.1052378133 96.6089744700
89384028 11.1081309368 96.6135720385
89384043 11.1081309368 96.6137386604
89384633 11.1074985483 96.6202924577
89385408 11.1073919970 96.6289007691
89386779 11.1073919970 96.6441290035
89387241 11.1056262359 96.6492606186
89387584 11.0938117902 96.6530698484
89389010 11.0938117902 96.6688896240
89389044 11.3678242224 96.6692668136
89389551 14.5407478715 96.6750303005
89389702 21.5801841950 96.6772259534
89391734 21.5801841950 96.7210768877
89391855 21.5801841950 96.7236880900
89393189 21.7237934504 96.7524760557
89393721 21.7369485402 96.7640331138
89393897 21.7369485402 96.7678588168
89394194 21.7351390572 96.7743146905
89394516 21.7351390572 96.7813134052
89394740 21.6829616659 96.7861820764
89394992 19.9707854478 96.7916461827
89395750 16.5904808196 96.8067840381
89395886 15.5706648738 96.8090403435
89395959 15.3663860552 96.8101770020
89396006 14.9155927215 96.8108992222
89396086 6.9517245812 96.8120924696
89396483 6.9224957964 96.8148523042
89396509 6.8893508148 96.8150322891
89396616 6.6851253098 96.8157694497
89397021 6.6060120695 96.8184769254
89397375 6.5371534916 96.8208154537
89397401 3.7884564026 96.8209854197
89397583 3.0677978844 96.8216749188
89397905 3.0458476466 96.8226627497
89398044 3.0440218936 96.8230861225
89398075 3.0341307691 96.8231804872
89398076 3.0320125417 96.8231835213
89398700 0.8736410397 96.8250754971
89399254 4.8058726366 96.8255594943
89399445 5.0551144630 96.8264774159
89400316 5.0552223481 96.8308804206
89400358 5.0554476202 96.8310927400
89400515 1.5037856944 96.8318864453
89400604 0.5672576620 96.8320202822
89400962 0.5615883061 96.8322233604
89402079 1.4859627912 96.8328506546
89402268 0.8094718296 96.8331315015
89402385 0.6470631470 96.8332262097
89402433 0.5551290461 96.8332572688
89402722 0.5470393819 96.8334177011
89402835 0.5422530660 96.8334795165
89402967 0.5403324418 96.8335510939
89403017 0.5384612511 96.8335781105
89403288 0.5387422371 96.8337240335
89403451 0.5405660968 96.8338118485
89403607 0.5417042164 96.8338961768
89405378 0.5427780656 96.8348555350
89405726 0.5429145484 96.8350444218
89406463 0.5436691179 96.8354445498
89409361 0.5632314875 96.8370201029
89410259 0.9525842027 96.8375258848
89410678 1.3377724573 96.8379250175
89411210 6.5050672878 96.8386367125
89412881 4.4668875672 96.8495066799
89415484 3.8542894236 96.8611339883
89415722 1.0444277873 96.8620513092
89417689 1.0595765081 96.8641056986
89417777 1.0585628743 96.8641989413
89418297 0.9827496254 96.8647493940
89423285 0.2965679398 96.8696513492
89423408 0.2965637640 96.8696878270
89427254 0.3042711663 96.8708284113
89427267 0.3035861582 96.8708323668
89427295 0.3119480596 96.8708408672
89427460 0.3208440831 96.8708923386
89427565 0.3278486443 96.8709260273
89427764 0.3280872043 96.8709912691
89427828 0.3297955473 96.8710122667
89428067 0.3260233808 96.8710910879
89428923 0.3317953812 96.8713701639
89429210 0.3405474388 96.8714653891
89429240 0.3501804457 96.8714756056
89429642 0.3605535167 96.8716163781
89431246 0.3542179538 96.8721947059
89431712 0.3379225796 96.8723597715
89432305 0.3116213817 96.8725601596
89432493 0.2590257467 96.8726187444
89433233 0.2061915771 96.8728104235
89439365 0.2060527815 96.8740747902
89440449 0.2061626840 96.8742981514
89442600 0.2968271893 96.8747416074
89445594 0.3863615599 96.8756303080
89446126 0.3881731924 96.8758358523
89446278 0.3861984667 96.8758948547
89446415 0.3756592311 96.8759477638
89446532 0.3768381052 96.8759917160
89448444 0.3879025999 96.8767122304
89448794 0.3882826087 96.8768479963
89448808 0.3990344917 96.8768534323
89449189 0.4244143517 96.8770054644
89449768 0.9781928518 96.8772512004
89451061 0.9893122236 96.8785160037
89451406 1.0021347462 96.8788573164
89454115 0.5439088125 96.8815720995
89455003 0.5005449597 96.8820550905
89455039 0.3790739015 96.8820731101
89455350 0.2352658065 96.8821910021
89456124 0.1660928147 96.8823730978
89456957 0.1619500782 96.8825114531
89460846 0.2173998753 96.8831412770
89461828 0.2173583892 96.8833547637
89462723 0.2952174876 96.8835492994
89463422 0.4370604676 96.8837556564
89463720 0.5173862071 96.8838859005
89463856 0.6051583095 96.8839562650
89464120 0.6142464500 96.8841160268
89465331 1.1760134923 96.8848598792
89465661 1.2052747188 96.8852479637
89465878 1.1953378567 96.8855095083
89466396 1.1783130345 96.8861286933
89466689 1.1651015893 96.8864739390
89469646 7.9864526920 96.8899191444
89470700 11.1052339524 96.8983368656
89472080 7.8086745875 96.9136620884
89473517 0.6316981694 96.9248831538
89476363 0.6318736825 96.9266809668
89477170 0.6337253722 96.9271908889
89477172 0.6333703987 96.9271921563
89477515 0.6338794274 96.9274094023
89477522 0.6342850501 96.9274138395
89477564 0.6345922951 96.9274404795
89478561 0.6343325931 96.9280731680
89478781 0.6341563435 96.9282127212
89479506 0.6338510609 96.9286724845
89479547 0.6334210621 96.9286984724
89484254 0.6773804238 96.9316799853
89484735 0.7006178442 96.9320058053
89485291 0.7346234612 96.9323953489
89485701 0.8334764341 96.9326965445
89485774 0.9149423857 96.9327573883
89485797 0.9173085216 96.9327784319
89486013 1.3665212100 96.9329765706
89486523 1.2528178218 96.9336734964
89486596 1.7258326963 96.9337649521
89486626 2.2892973361 96.9338167271
89486708 3.0335578299 96.9340044494
89487045 3.0276963950 96.9350267584
89487151 3.0253101662 96.9353476943
89487457 3.0161518726 96.9362734392
89488163 2.1010050766 96.9384028424
89488224 1.3714578257 96.9385310037
89488939 0.8843625675 96.9395115960
89488950 0.4854783428 96.9395213240
89491325 0.4990047339 96.9406743351
89491616 0.5106164016 96.9408195455
89492044 0.5301661632 96.9410380893
89492605 0.5749610694 96.9413355125
89492651 0.5853717593 96.9413619607
89493278 0.6059067908 96.9417289888
89493348 0.6309460228 96.9417714023
89495417 0.6336483093 96.9430768296
89496069 0.8457241072 96.9434899683
89496175 1.0703450089 96.9435796151
89496366 1.4258253994 96.9437840510
89496905 1.4790529926 96.9445525708
89497330 1.4889866553 96.9451811684
89497348 1.4962819957 96.9452079701
89497443 1.4939613366 96.9453501169
89498009 1.3366772687 96.9461956990
89498607 1.2296179714 96.9469950320
89498715 1.1132686400 96.9471278308
89499517 1.0854903394 96.9480206722
89499672 1.0555351319 96.9481889232
89499926 1.0894976324 96.9484570292
89499952 1.0862993146 96.9484853561
89500079 0.9333513658 96.9486233161
89500222 0.9104859454 96.9487567854
89500551 0.8483790367 96.9490563352
89500676 0.7933585395 96.9491623826
89501288 0.7888686280 96.9496479180
89501692 0.7890749407 96.9499666210
89501859 0.7917485090 96.9500983965
89502108 0.7932751762 96.9502955419
89502312 0.7927392513 96.9504573700
89502711 0.7925015245 96.9507736730
89503202 0.7898946825 96.9511627912
89503391 0.7752461984 96.9513120813
89503476 0.7496675947 96.9513779772
89504290 0.7189825313 96.9519882066
89504438 0.7189825313 96.9520946161
89504915 0.7054872116 96.9524375707
89505496 0.6968896728 96.9528474588
89505601 0.6847971777 96.9529206322
89505655 0.6718798945 96.9529576113
89505786 0.6718798945 96.9530456275
89506341 0.6489798727 96.9534185209
89506446 0.6489743407 96.9534866638
89506753 0.6218963256 96.9536858989
89506963 0.6028999849 96.9538164971
89508671 0.6027769202 96.9548462503
89508790 0.6018323011 96.9549179807
89509241 0.6023302718 96.9551894071
89512213 0.6281819754 96.9569795327
89513173 0.6354602816 96.9575825874
89513441 0.6708127860 96.9577528907
89513793 0.7732800496 96.9579890168
89514120 1.1488735703 96.9582418794
89516515 6.7746406844 96.9609934316
89516852 6.8216937442 96.9632764855
89517134 7.5082983757 96.9652002031
89518149 10.7043898708 96.9728211260
89518167 10.9231027524 96.9730138050
89518241 11.9745711751 96.9738221146
89518332 12.0617167004 96.9749118006
89518356 12.1143640223 96.9752012818
89518597 12.0981632782 96.9781208435
89518776 11.6465849517 96.9802864148
89519000 0.2539822956 96.9828952498
89526086 0.2559275910 96.9846949683
89526599 0.2598477670 96.9848262592
89526986 0.2704531706 96.9849268203
89527185 0.2840902847 96.9849806404
89528129 0.3302900228 96.9852488217
89529225 2.5349124684 96.9856108195
89529505 0.4828355157 96.9863205950
89530098 0.4840606588 96.9866069165
89530130 0.4824364613 96.9866224064
89530786 0.4718403991 96.9869388848
89531245 0.4573403740 96.9871554595
89532962 0.4627871828 96.9879407129
89535114 2.3112460543 96.9889366309
89535237 2.4002986335 96.9892209142
89535628 2.4301915484 96.9901594310
89535736 2.4113883588 96.9904218917
89535811 2.3049563221 96.9906027458
89535880 2.1957399961 96.9907617878
89536226 2.1211292639 96.9915215138
89536453 1.8120117313 96.9920030102
89536664 1.0837827084 96.9923853446
89537405 0.7352087686 96.9931884276
89537469 0.2639216507 96.9932354810
89538293 0.0770565085 96.9934529524
89538769 0.0605089872 96.9934896313
89539783 0.0597796767 96.9935509874
89539936 0.0593794209 96.9935601337
89540686 0.0591851409 96.9936046683
89540827 0.0590752948 96.9936130134
89541107 0.0590517587 96.9936295545
89541860 0.0593590185 96.9936740204
89542449 0.8987201645 96.9937089829
89542624 3.5739335799 96.9938662589
89543088 3.5904802657 96.9955245641
89543178 3.6007850978 96.9958477073
89543582 3.6003955262 96.9973024245
89543673 3.6003432782 96.9976300605
89543804 3.5994679600 96.9981017055
89544780 3.5971828567 97.0016147862
89544863 3.5964618889 97.0019133524
89545198 3.5944365403 97.0031181671
89545490 3.5932649422 97.0041677426
89545513 3.5910853786 97.0042503877
89546250 7.7269581760 97.0068970176
89546282 11.8565935597 97.0071442803
89548003 12.0574704058 97.0275494778
89550630 10.8395183960 97.0592244525
89551237 10.6375537207 97.0658040402
89551733 10.6287040240 97.0710802669
89551741 10.6831121614 97.0711652965
89552374 3.8298829255 97.0779277065
89552428 3.8323738219 97.0781345202
89552497 2.6438797202 97.0783989540
89552742 2.3957048992 97.0790467045
89552862 2.3492657924 97.0793341891
89554544 2.3459419774 97.0832856541
89555004 2.3668670182 97.0843647874
89555100 2.3637626158 97.0845920067
89555240 2.3349815167 97.0849229334
89555354 2.2204264098 97.0851891213
89555367 2.1252777315 97.0852179869
89556858 2.3563828465 97.0883867760
89557486 3.4757590185 97.0898665844
89558599 3.4764265923 97.0937351042
89561829 3.4797342984 97.1049639621
89562558 3.2782644786 97.1075006884
89562572 3.0480769617 97.1075465841
89563004 1.3816234949 97.1088633533
89564152 0.7611447031 97.1104494571
89565992 0.7617996787 97.1118499634
89566770 0.7644991623 97.1124426435
89569404 0.7723998414 97.1144563343
89569667 0.7744671035 97.1146594755
89570469 0.7823844373 97.1152805981
89571255 0.8634133730 97.1158955523
89571651 1.2881030985 97.1162374640
89572513 0.8179507649 97.1173478088
89573569 0.7745326046 97.1182115648
89573730 0.7419822158 97.1183362646
89573797 0.7413139678 97.1183859774
89575887 0.7213260712 97.1199353236
89576485 0.6578487875 97.1203666766
